,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
10,0.39848346,0.82649463,-0.27307862,0.56751174,0.09260881,0.0554132,-0.22282627,-0.12071099,-0.41058463,0.18786612,-0.22788365,-0.14920641,0.52259135,-0.2688911,-0.449697,-0.66672873,0.084400095,-0.27820414,0.16611876,-0.84966385,0.61378753,-0.37481573,0.29539728,-0.16517217,-0.5980178,-0.34874156,-0.26925996,-0.14482006,0.072123714,0.29220507,0.432325,-0.39914262,0.45453188,-0.079793274,0.053331673,-0.058518365,-0.06508814,-0.083606414,0.9150147,0.6336581,0.5913999,-0.9879322,0.57328206,0.6826192,-0.1149188,0.45632035,-0.4736289,0.40541202,0.22260323,0.19208851,0.4174997,-0.702266,-0.30652827,-0.12188879,0.2685548,-0.029730909,0.47946933,-0.03684576,0.3164079,0.60690814,-0.36041266,-0.3209228,0.6501577,-0.22845049,-0.5344559,0.43878683,-0.5207485,0.37193966,0.123266086,0.59550434,-0.41766018,0.66873133,0.16431338,-0.26960245,0.24797496,-0.10430089,-0.14060454,0.03854482,-0.20255159,0.15915242,-0.06697847,-0.058198653,-0.7220394,-0.46271378,0.708203,-0.58115053,-0.29930094,0.3251326,-0.3681752,0.5745817,0.5777052,-0.36321655,-0.12356641,0.47764668,-0.0898751,-1.0,-0.74938357,0.092424855,-0.10539812,-0.6573293,0
11,-0.69481504,-0.10955837,0.23605505,-0.67130405,-0.24954465,-0.71983594,0.29146343,-0.17619564,0.07152671,-0.9356676,0.18438572,0.012254044,-0.251356,0.6885614,0.7278742,0.0018879855,0.43737918,0.16780385,-0.8640345,0.38379905,0.3021515,0.703911,-0.4110993,0.41108543,0.120557204,0.35060245,-0.686802,0.3881902,-0.41482309,-0.50759387,-0.55088854,0.27779037,0.5933774,0.14119403,0.090633824,0.34462613,-0.15874726,-0.23624247,-0.31200126,-0.37721276,-0.10096219,0.00543046,-0.4475829,0.11970253,0.009322345,-0.056995027,-0.3699348,-0.23276758,-0.05893501,0.46968648,-0.46621835,0.121764615,-0.2415606,0.19353533,-0.39005193,0.55432576,-0.7171633,0.5689948,0.13061759,-0.20917052,0.29163426,-0.1588017,-0.13854112,-0.26166594,-0.21679789,0.29305568,-0.16560099,-0.3517332,-0.12352884,0.41140366,-0.36563706,-0.30453515,-0.06295222,0.02655255,-0.3256934,-0.87164843,0.23996833,-0.26610065,0.41395515,-0.0018498302,-0.2127569,-0.16833177,0.115427926,0.49579138,-0.39916027,-0.14516151,0.44080836,-0.5706142,0.15865618,0.34180275,-0.3980865,0.06745883,-0.008262519,0.08980794,-0.36195296,0.2519587,-0.07846882,0.18623538,-0.5675091,0.23030993,0
12,0.31471997,0.3792149,-0.22993177,0.46474367,0.114242345,0.17687741,-0.12735008,-0.07459219,-0.43347147,0.28316942,-0.38746256,0.042034797,0.2944635,-0.3855549,-0.19982116,-0.5375978,-0.12476454,-0.31584245,0.10504207,-0.577293,0.54982805,-0.22728494,-0.08207952,-0.1752234,-0.43841866,-0.29309484,0.084074855,0.135268,0.003084289,0.4863788,0.1763171,-0.22501613,0.27462897,-0.06236313,-0.3278165,-0.037338845,-0.25154436,-0.037995894,0.6722907,0.48249614,0.5311615,-0.85644907,0.69180137,0.35424283,-0.19529536,0.032212082,0.11677033,0.32039386,0.21890794,-0.008281685,0.64619064,-0.5475048,-0.3877018,-0.35428542,0.6134312,0.032616325,0.38810283,-0.15192899,0.31589258,0.6089487,0.060986515,-0.2627831,0.3828736,-0.028123438,-0.26066887,-0.020551683,-0.47129413,0.51713693,0.24064663,0.35973647,-0.4205463,0.29809827,0.11783601,-0.0033698045,0.27281448,-0.24846947,-0.50061595,0.020017385,0.037564624,0.027706832,0.05151929,0.17785467,-0.26399946,-0.31226867,0.4096389,-0.41671965,-0.36353067,0.4568181,-0.4062476,0.3148323,0.3890476,-0.23088424,-0.26282555,0.52230835,-0.061768934,-0.7880587,-0.526512,0.006678678,0.12122974,-0.30195746,0
13,-0.07834538,-0.06826453,-0.21707907,0.04330584,-0.003475219,-0.10352421,0.113846675,0.03006205,-0.58503157,0.10773155,-0.6396677,0.48759896,0.11554584,-0.23523328,0.5735288,-0.65530664,-0.2336992,-0.5112363,-0.3672381,-0.288603,0.7561937,-0.10929619,-0.6900363,0.03154169,-0.10794236,-0.13185304,0.10770974,0.51455116,-0.0778818,0.777956,-0.11428185,-0.02793993,0.15771668,0.1380202,-0.8130236,0.13630119,-0.43184453,0.01712486,0.6320931,0.064785436,0.44021022,-0.9259834,0.70593095,0.018841416,-0.44301748,-0.32314652,0.67690927,0.1707753,0.090556264,-0.14012834,1.0,-0.43079755,-0.7681101,-0.71038413,0.94464177,0.26663288,-0.13281564,-0.12275553,0.3330599,0.48481163,0.7768206,-0.34208545,0.13926782,0.0748609,0.034397602,-0.5092742,-0.4758492,0.7643072,0.1858637,0.32064676,-0.5634433,-0.0916031,0.26998332,0.13695818,0.1528039,-0.62766534,-0.7113599,0.10844065,0.45782802,-0.024400383,0.08178191,0.45506656,0.31422365,0.22082871,-0.20244776,-0.43974134,-0.59593606,0.6694559,-0.3822552,0.21240002,0.13610934,0.05085989,-0.42034358,0.8216863,-0.29970974,-0.7354626,-0.56294763,0.05495116,0.35872203,0.1916323,0
14,0.46347338,0.20193228,0.40488058,0.411808,-0.28756547,0.74837077,-0.021792285,-0.47651282,-0.39863166,0.4513299,-0.35749444,-0.13499579,-0.12095313,-0.7442057,-0.44895914,0.054484002,-0.29736513,-0.19426887,0.5955494,-0.095749125,-0.30436668,0.044875924,0.0019265825,-0.7332745,-0.38440114,-0.41816628,0.5926753,0.32510835,0.081953704,0.30713564,0.013449043,-0.31342226,0.06537366,0.05741375,-0.24185832,-0.40628567,-0.6611509,0.24059598,-0.09965995,0.6923594,0.5108869,0.022215873,0.26083872,0.2046348,0.20387404,-0.28269517,0.3038471,0.29729474,0.12533599,0.004130587,0.37594643,0.1805669,0.040274605,-0.49857146,0.5385673,-0.2612818,0.6440243,0.1046424,0.027346045,0.102722615,0.11485016,0.46873036,-0.18289326,0.28569084,-0.36251992,-0.11697036,0.1538815,0.07617705,0.40140912,0.1439149,0.03247285,0.062335357,-0.22508945,0.25397798,0.18647361,-0.12713307,-0.6024416,0.06910625,-0.19857961,-0.4770557,-0.10752663,0.32500798,0.27706602,-0.33717304,0.109192766,-0.02237807,-0.14026225,0.27854815,-0.50836384,-0.027710125,0.1864085,-0.3560434,-0.03886886,0.27128896,0.44999987,0.19251898,0.084370464,-0.042232778,0.050110996,-0.039429124,0
15,0.6786608,0.59190404,-0.018306255,0.823813,0.28024992,0.50939,-0.3676252,-0.31909934,0.018638918,0.2788637,0.19115222,-0.7269301,0.06366919,-0.46083003,-1.0,0.042951528,0.18636605,0.23752207,0.51418984,-0.482046,0.11400461,0.05764634,0.4249156,-0.28794816,-0.7309691,-0.34462947,0.12055206,-0.13579148,-0.25101912,-0.2731306,0.21849152,-0.12344161,0.54896307,-0.29512256,0.36333314,-0.20657423,-0.17043872,-0.2501183,0.124368474,0.69515634,0.3304801,-0.23899779,0.38469106,0.42434892,0.14046702,0.020195235,-0.39522848,0.19453126,0.40487272,0.31467906,-0.18981698,-0.39372316,0.34917274,0.21151224,0.023228385,-0.00812112,0.8517318,0.0083235055,0.21617097,0.5873023,-0.6877536,-0.0041759457,0.31979513,0.0147857815,-0.6099453,0.51404124,-0.39709133,-0.21474665,0.44004282,0.23545595,-0.14839014,0.45730865,-0.46794224,0.15359536,0.3866272,0.07886714,-0.24400951,-0.3569035,-0.21359958,-0.031608865,-0.13786511,-0.15705629,-0.59270513,-0.89684176,1.0000001,-0.14730662,0.38928744,-0.18818986,-0.31806108,0.29042077,0.30586934,-0.45506907,-0.076667964,-0.16727068,0.1622609,-0.2742538,0.05249819,-0.03533174,-0.4114009,-0.5851174,0
16,-0.469122,-0.20554571,0.23839945,-0.48070088,-0.33367622,-0.27062353,0.3008455,-0.16419178,-0.22019602,-0.43668902,-0.24137585,0.29724306,-0.13495123,0.22035988,0.5779995,-0.11100887,-0.034405712,-0.14407161,-0.4521327,0.27537832,0.122129306,0.43965644,-0.4429708,0.0004863441,0.09909858,0.14311218,-0.14581704,0.48801515,-0.08605392,0.06320861,-0.46411496,0.03526049,0.20712836,0.14733425,-0.33692956,0.14089017,-0.34922656,0.048950143,-0.1617679,-0.050073057,0.19177993,-0.1333579,-0.09451037,0.111897945,0.0375596,-0.1338537,0.11295697,0.028389826,-0.07678647,0.0957685,0.11522266,0.1686199,-0.39697793,-0.22626229,0.16543901,0.21548672,-0.39002693,0.2877028,0.12095328,-0.12140605,0.5119286,-0.00089679647,-0.18653162,-0.09386187,-0.031520665,-0.11684391,-0.00027461722,0.09536876,-0.026356205,0.2623447,-0.2934804,-0.35435635,0.13643697,0.06268944,-0.22237006,-0.7419169,-0.2053843,-0.0035713017,0.2500508,-0.18346843,0.008256525,0.120283395,0.30953974,0.43142563,-0.50031555,-0.09644976,-0.032036573,-0.06419432,-0.08450382,0.11493079,-0.1870882,-0.014440326,-0.0748086,0.35726056,-0.04557623,0.15314491,-0.17822915,0.047840573,-0.10187955,0.27162522,0
17,0.3458306,0.32949,0.09453588,0.35561374,-0.26065323,0.615278,-0.011774376,-0.20969208,-0.52097255,0.50049293,-0.58911854,0.21059394,0.3901301,-0.60365933,-0.55340284,-0.3170729,-0.5499665,-0.43335828,0.6549934,-0.40750813,-0.19384089,-0.22009036,0.27659047,-0.7701853,-0.37545854,-0.37342045,0.47969437,0.103178084,0.51452523,0.6199134,0.124233216,-0.60206336,-0.16354096,-0.08576357,-0.36827147,-0.3184615,-0.32891515,0.36560225,0.35688367,0.9384113,0.7780394,-0.48925233,0.50324297,0.59377694,0.29009348,0.31196612,0.045480043,0.6316743,0.06416151,-0.27633536,0.6331709,-0.08427727,-0.27086437,-0.410277,0.5952358,-0.53385156,0.6969033,-0.19624561,0.14186761,0.26120153,-0.07265419,0.1834925,0.19995517,-0.048997566,-0.15179421,-0.060430236,0.11889379,0.5605582,0.13690418,0.1937175,-0.10630263,0.17820814,0.3415956,-0.15580413,0.098761156,-0.08541739,-0.55096006,0.30545878,-0.49552423,-0.27782696,0.29466534,0.1788612,-0.2596315,-0.3177411,0.1853098,-0.13270566,-0.54390717,0.50490403,-0.4765486,0.025961064,0.52740234,-0.47232595,-0.010994982,0.48714286,0.59844863,-0.3251852,-0.47557884,-0.1780494,0.30950814,-0.37130645,0
18,-0.5426776,-0.14957204,-0.35096544,-0.31403667,0.323964,-0.78396213,0.067347065,0.19064361,0.18005584,-0.75874436,0.18622732,-0.0029094182,0.0103129465,0.70264363,0.49479353,-0.24743229,0.39140862,0.21109149,-0.917168,0.014800567,0.81324375,0.5406379,-0.4010789,0.7209416,-0.048094727,0.3915435,-0.6577866,0.21090956,-0.5028699,-0.35188198,-0.47734964,0.42035127,0.63910675,-0.18834282,-0.055535667,0.55661875,0.17107451,-0.50389683,0.11166941,-0.35216385,-0.07314929,-0.5852343,0.15680498,0.1319427,-0.22744805,-0.003014855,-0.25629297,-0.17022243,0.17288235,0.2765997,-0.2390839,-0.49094653,-0.36966845,0.38458437,-0.14661191,0.6758647,-0.5298635,0.08558815,0.4014171,0.4422729,0.090831935,-0.71488184,0.2807292,-0.38367906,0.0018921942,0.21052809,-0.7035466,0.047244105,-0.042959057,0.28651682,-0.66287607,-0.22892973,0.046029292,0.02800045,-0.07000511,-0.79556894,0.0076277405,-0.44529572,0.5497794,0.3568293,0.11995007,-0.26250014,-0.36463553,0.157735,0.11734778,-0.24221866,0.37986392,-0.4307141,0.18065697,0.37883767,-0.2088705,0.08178859,-0.27392828,0.06606694,-0.5494748,-0.4487241,-0.29594857,0.03405293,-0.4003312,-0.029488277,0
19,0.027590558,-0.5103852,-0.17127544,0.23727554,0.5728763,0.11381427,-0.13040169,0.030303225,0.37856123,-0.15200251,0.25020373,-0.39625722,-0.3967831,0.024445664,-0.22312166,0.37021813,0.097132236,0.4909683,-0.20897295,0.25147003,0.2617083,0.7333761,-0.37769988,0.2977495,-0.25020286,0.19000374,0.2820384,0.328577,-0.64712733,-0.39794266,-0.60762453,0.5726652,0.438441,-0.4394157,-0.16641402,0.24599963,-0.12127741,-0.4989062,-0.52318805,-0.036743373,-0.11136544,-0.0068752617,0.40948367,-0.23177326,-0.04119511,-0.6542573,0.38644087,-0.20065522,0.41415212,0.06547839,-0.28007346,-0.23859322,0.17380416,0.3295947,0.19991535,0.479593,0.18771255,-0.18567505,0.33504736,0.6404445,-0.019886425,-0.32269424,-0.079764135,0.077774584,0.101023436,-0.14614175,-0.56067455,-0.12340056,0.45738816,-0.25224927,-0.37160593,-0.48863217,-0.5104578,0.5904779,0.26096624,-0.47998166,-0.5985483,-0.6919603,0.49990416,0.036626622,0.2359342,-0.06421628,-0.03150078,-0.42773855,0.42700297,0.22883832,0.69133323,-0.46644858,-0.010464951,-0.118411705,-0.31239277,-0.051359244,-0.37166014,-0.3702914,-0.09266105,0.11612166,0.48677593,-0.22439541,-0.2790618,0.1009136,0
