,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
29,-0.011200357,-0.15005529,0.21559528,-0.44682294,0.17410615,-0.02457185,-0.44041467,-0.20934416,-0.5513582,-0.2921812,0.06826925,-0.22777952,-0.11876656,0.1714795,-0.68148494,0.24905097,-0.1488785,0.075346574,0.0019230098,0.24631104,-0.3361102,-0.24488972,-0.03023722,-0.08906535,-0.14987543,-0.06662214,-0.1807648,-0.47948414,0.0055039674,-0.21631321,-0.16642134,-0.17222981,-0.16471754,-0.24638546,0.02359815,-0.27863508,0.19214728,-0.20709352,0.07616626,-0.051022302,-0.035627864,0.033776402,-0.21791215,0.1852456,-0.09472473,-0.1224085,-0.24376705,-0.36818394,-0.46382183,-0.43297002,0
30,-0.076699,0.11823118,0.25324494,-0.35060602,0.13467357,0.09154257,-0.20583495,-0.33264005,-0.33802286,-0.3767589,-0.072357774,-0.21115144,-0.08654972,-0.002365321,-0.5837109,0.11010742,-0.034918547,-0.19288087,0.18268076,0.110866934,-0.25247437,-0.24437107,-0.18610916,-0.13908802,-0.02222151,0.19517136,-0.04529178,-0.24346918,-0.047507424,0.067515045,0.00814347,0.110767186,-0.3282199,-0.09927679,-0.007995892,-0.24322906,0.12213844,-0.22968091,0.100536525,0.023607373,0.016760737,-0.040579267,-0.12226979,0.10396668,-0.21919101,-0.18272173,0.057350397,-0.5187407,-0.11744454,-0.28742182,0
31,0.15498438,0.21862039,0.15274343,-0.38217628,-0.010931641,-0.0053734034,-0.07195341,-0.31532478,-0.15617222,-0.5127626,-0.08665253,-0.29210946,-0.042647745,0.093048364,-0.613673,0.10628773,0.20375267,-0.45047814,0.074305,0.22191665,-0.3593319,-0.34563008,-0.21663982,-0.111854926,0.029316239,0.26492077,0.11962414,-0.377078,0.072631225,0.1819304,0.078911334,0.34194803,-0.53217655,-0.14376047,-0.046053268,0.13107106,0.1787912,-0.2778016,-0.03655701,0.03714508,0.08922291,-0.31892186,-0.2296826,0.17830247,-0.22153991,-0.35862815,0.06524843,-0.6689441,-0.06471184,-0.27238742,0
32,-0.18183203,0.3823836,0.33993688,-0.21303555,0.13523605,0.17141905,0.14652121,-0.4790742,-0.030774727,-0.3336562,-0.07549715,-0.33955303,-0.19348612,-0.1312652,-0.28100833,-0.2154088,0.12717882,-0.5862528,0.49732083,-0.052233938,-0.10643263,-0.23658566,-0.17208055,-0.44458476,0.3102252,0.43257278,0.19384408,0.010506138,-0.085091285,0.49308306,0.23708889,0.45051107,-0.4170551,-0.0481729,0.09677411,-0.15916564,0.08203001,-0.2860266,0.2682237,0.25594306,-0.06448145,-0.09527035,0.0059357435,-0.13219176,-0.51976734,-0.17302698,0.4299307,-0.4910718,0.3745695,-0.18247074,0
33,0.28784576,0.25301245,0.06548164,-0.23454879,-0.26256585,-0.40407556,0.21701914,-0.22817998,0.22077325,-0.13035262,0.099010035,-0.40020323,-0.2028537,0.104681134,0.098241195,-0.18048197,0.32333246,-0.71934205,0.1409383,0.10895321,-0.24798739,-0.23438194,0.12242609,-0.5197529,0.32796687,-0.23331717,0.1419116,-0.42422503,0.17812872,0.16098511,0.08712703,0.53859305,-0.43372825,-0.24579787,0.13705435,0.4643808,0.049576372,-0.20808618,0.025054004,0.17114624,-0.20750737,-0.5816269,-0.2905282,-0.22748196,-0.41605917,-0.26610062,-0.054006815,-0.22957484,0.17502809,-0.2343516,0
34,-0.15818183,0.232846,0.22728287,-0.104977325,-0.13859922,-0.259653,-0.045000695,-0.24054243,-0.05681558,0.087754786,-0.14919166,0.07454379,-0.08250549,-0.34946334,0.24289826,-0.05005911,-0.24553049,-0.16342044,0.28842455,-0.28361022,-0.015672334,0.049072042,-0.05920574,-0.33757323,0.044754863,-0.50323945,-0.3944698,0.03173104,-0.15038118,-0.2748011,-0.056832686,0.15732285,-0.1449875,0.08278058,0.040262725,-0.340907,-0.28111526,0.013233215,0.10976713,-0.07082791,-0.280753,-0.14332697,-0.047461167,-0.37926102,-0.24993825,0.07322167,-0.10645205,-0.054359034,0.10815786,-0.075082116,0
35,0.061499678,0.15681697,-0.04304312,-0.13559644,-0.29193735,-0.2659442,0.14230543,-0.2926137,0.06940234,0.020035774,0.03754005,-0.30360055,-0.19054142,-0.014356419,0.053351507,-0.078608766,0.19095519,-0.45634046,0.19693881,0.03802582,-0.06496932,-0.052273165,0.019630164,-0.3752965,0.1477121,-0.18882729,-0.01098001,-0.38052276,0.14996319,0.12724537,-0.071145214,0.3544272,-0.28771272,-0.022412263,0.05562502,0.11272946,-0.05369228,-0.1471549,0.085135065,0.09683995,-0.077240676,-0.37135077,-0.26419148,-0.27051756,-0.29338387,-0.28941518,-0.009750128,-0.2611239,0.15081099,-0.13908328,0
36,0.23519593,0.55884016,0.34682524,-0.22864434,-0.1087739,-0.31336847,0.37258232,-0.3004201,0.39869982,-0.30266914,-0.016235463,-0.3547868,-0.18334417,-0.07136571,0.21986628,-0.39192024,0.31725168,-1.0,0.35587537,-0.07556545,-0.2793297,-0.34596652,0.047624096,-0.6952223,0.5618409,-0.060712308,0.25502068,-0.059850752,0.0046640076,0.33964235,0.37979716,0.7932074,-0.58726746,-0.27189204,0.19852349,0.48064047,0.024026185,-0.24214655,0.088921346,0.27593285,-0.34676975,-0.6030796,-0.09891018,-0.29426736,-0.64375407,-0.12256087,0.19823039,-0.25021937,0.48064357,-0.1933076,0
37,0.0865448,0.22633918,0.401123,-0.37721395,0.073336765,-0.2218192,-0.24767421,-0.1598535,-0.20509668,-0.34478453,-0.1508208,0.0290832,0.012383267,-0.1327899,-0.23687065,0.088262625,-0.19928712,-0.2070409,0.0766699,-0.053579416,-0.37248728,-0.26492184,-0.106862746,-0.2021032,0.004159145,-0.33531886,-0.27514836,-0.09846881,-0.15983987,-0.3494885,0.06563501,0.1478652,-0.34648365,-0.1904822,0.020113483,-0.11496277,-0.034328096,-0.099860266,-0.04066672,-0.1131045,-0.25670403,-0.22181875,-0.08844889,0.00022269785,-0.20694847,0.053597316,-0.2190782,-0.26765373,-0.17991486,-0.27921498,0
38,0.28899398,0.36925325,-0.07476425,-0.22175857,-0.3783906,-0.23152086,0.19915017,-0.30152142,0.18473887,-0.34966442,-0.15940332,-0.24234913,-0.0017649792,-0.015611514,-0.22155303,0.037225872,0.38357902,-0.6829672,0.047477715,0.12991321,-0.25173563,-0.22087628,-0.23448624,-0.13713951,0.07263079,0.061405063,0.120652944,-0.39585882,0.18488431,0.21239963,0.06297025,0.6107427,-0.63223994,0.019795904,-0.1024229,0.41140342,-0.0043792725,-0.19672833,-0.15619412,0.0037622303,0.110768646,-0.63798606,-0.3229658,-0.025265992,-0.20586526,-0.49815384,0.060725853,-0.64695716,0.16459388,-0.08066105,0
39,-0.025330909,0.40436804,-0.1596323,-0.0232566,-0.44586214,-0.07000147,0.27232662,-0.4275327,0.17055595,-0.13001698,-0.27367234,-0.11980347,-0.006522272,-0.27218345,-0.06756634,0.016622856,0.26361156,-0.5365952,0.24951655,-0.07885042,0.040912494,0.023875184,-0.3667972,-0.08995267,-0.00878638,0.14006895,-0.011049986,-0.1828053,0.11006932,0.29706955,-0.023654997,0.5535418,-0.4999023,0.3405908,-0.16700229,0.018897474,-0.20024022,-0.11487961,-0.035501957,-0.017290957,0.20526397,-0.43544978,-0.2225369,-0.21458322,-0.17779212,-0.49279872,0.2530467,-0.6457907,0.36838657,0.11220324,0
40,0.029491179,0.22739787,0.10239539,-0.20090994,-0.15755977,-0.16588913,0.050880134,-0.30017698,-0.012342513,-0.14942434,-0.062146798,-0.2061276,-0.11450731,-0.0808418,-0.10498907,-0.03214839,0.09641093,-0.41446567,0.20367861,0.0015522763,-0.14304234,-0.12765446,-0.08977662,-0.2936387,0.10493635,-0.08984241,-0.046266913,-0.24555051,0.039939202,0.077315986,0.006750986,0.3330941,-0.34953618,-0.027397491,0.020454887,0.009633064,-0.038865127,-0.15431906,0.058348805,0.04822105,-0.07560346,-0.30283836,-0.18406959,-0.16064878,-0.2799142,-0.22084148,0.025323898,-0.3540405,0.10957208,-0.15525138,0
