,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
29,-0.5282297,-0.09810151,0.08422297,0.45098278,0.48700318,-0.18471138,0.10445147,-0.501166,0.1660864,0.33994627,-0.3045995,-0.22840747,-0.25743243,-0.3915572,0.5464255,-0.14686076,-0.5166523,-0.05059156,-0.20076345,0.49618497,-0.09388283,0.35306448,-0.1316638,0.241203,0.16936941,-0.26370868,0.033644572,-0.0314845,-0.52196723,0.23784596,0
30,-0.35861582,-0.17508169,0.27897388,0.044239525,0.5701711,0.15952134,0.09870276,-0.34306508,0.49907598,0.5135089,-0.6103769,-0.07345128,0.1393483,-0.15162967,-0.07100003,0.00075878203,-0.19645858,-0.13389844,-0.34789225,-0.057258636,0.30390853,0.20430657,0.3102777,0.090454295,0.23024079,-0.82352406,-0.07604638,0.1841622,-0.082063094,0.2766834,0
31,-0.1292229,0.4740578,-0.14401299,-0.0032231435,-0.08681321,0.20497869,-0.20299345,0.24523409,0.28278622,0.29471934,-0.31380942,0.62199855,0.24107814,-0.18328637,0.18593666,-0.55003077,0.09144322,0.5941804,-0.5363816,0.38957664,-0.07570398,-0.090016544,-0.2886877,-0.22286999,-0.42233837,-0.05113882,0.05719909,-0.44275618,0.027407587,0.28753552,0
32,-0.33943117,-0.11496737,0.014877319,0.29598287,0.3284931,-0.07943771,0.14694971,-0.29425755,0.1733672,0.27638972,-0.3006215,-0.051151842,-0.13400337,-0.20164707,0.31529513,-0.11159001,-0.2802695,-0.0025016218,-0.25788033,0.30347604,0.08895211,0.3110059,0.03823912,0.16060655,0.15625426,-0.3002906,0.09388771,-0.10230319,-0.26585788,0.20539767,0
33,-0.19394903,-0.13918698,0.00027674437,0.13680936,0.24096431,0.038611777,0.1743769,-0.13997886,0.22764097,0.26174343,-0.3439218,0.08326957,0.0032484857,-0.044288814,0.07529099,-0.06548545,-0.08228637,0.013832249,-0.31558332,0.096947104,0.26606223,0.26307753,0.21422622,0.08768538,0.15885577,-0.40848273,0.11605915,-0.11412878,-0.037048124,0.19021803,0
34,-0.6292972,0.33997428,0.21781206,0.27084377,0.52798915,0.042194426,-0.25098267,-0.39145204,0.44236556,0.5853984,-0.51195586,0.039898783,0.036379673,-0.5987393,0.5146537,-0.46123296,-0.492931,0.26291114,-0.39480555,0.5948814,-0.3301927,0.03446795,-0.44019896,0.009940147,-0.21225983,-0.34773722,-0.17989305,-0.021686897,-0.5228204,0.38828123,0
35,0.1950286,-0.14655396,-0.31773895,0.0050322786,-0.23511598,0.07921737,0.30217633,0.29771164,0.015070714,-0.03043598,-0.12203945,0.43949237,0.05451334,0.30403906,-0.12163642,-0.060756825,0.32767627,0.18650082,-0.36182326,-0.04546167,0.4910025,0.2618023,0.37778777,-0.016997814,0.09589255,-0.12787682,0.35569912,-0.44598472,0.3457706,0.07353386,0
36,-0.18477328,0.31344807,-0.22023058,0.21086724,-0.07130649,0.0010178834,-0.0669744,0.09839756,0.09211232,0.17458695,-0.16148725,0.41915232,-0.008158656,-0.21030408,0.4086892,-0.46245545,-0.0644785,0.46612883,-0.4047958,0.5315088,-0.1228959,0.08909662,-0.31125534,-0.06741913,-0.272146,0.11839235,0.15106925,-0.4713993,-0.15082367,0.22662535,0
37,0.18984966,-0.17250107,-0.6572139,0.40357855,-0.49949962,-0.30071685,0.43522444,0.273526,-0.45650458,-0.364986,0.31007546,0.35278684,-0.3891679,0.23833758,0.4293285,-0.13434428,0.15164049,0.26039708,-0.1877372,0.4317296,0.23008814,0.48219353,0.06717925,0.14804712,0.09956618,0.55035645,0.60034883,-0.7830327,0.046294566,-0.041676164,0
38,-0.023340233,0.1434061,-0.23205157,0.080818,-0.12420215,0.076695696,0.062072173,0.1965603,0.1083557,0.123028375,-0.18679829,0.4536044,0.06963947,0.0068205893,0.13592657,-0.30279464,0.12254807,0.36057535,-0.41117465,0.2524076,0.14865406,0.1281248,-0.008553445,-0.07268052,-0.13732548,-0.04022576,0.21052924,-0.43799463,0.08857857,0.17714396,0
39,-0.42241707,-0.19093773,-0.16464445,0.630825,0.25193125,-0.3857971,0.2577733,-0.43086812,-0.14321136,0.0789142,-0.023250178,-0.23356676,-0.49660766,-0.30280775,0.75217533,-0.12144122,-0.5047718,-0.034779564,-0.09864049,0.6579537,-0.115270495,0.5088154,-0.17623082,0.33257368,0.22580105,0.11841929,0.23671019,-0.25997734,-0.5668715,0.1322738,0
40,-0.04414703,0.75759923,-0.050279245,-0.31870297,-0.13984403,0.5084419,-0.4297765,0.4889569,0.55677116,0.46691453,-0.52573323,0.95888406,0.6151048,-0.1574262,-0.11867572,-0.71853703,0.32837015,0.82900316,-0.742699,0.21602114,-0.040334165,-0.37561578,-0.30310792,-0.4712916,-0.68832016,-0.25697052,-0.08039716,-0.43328613,0.28567454,0.38235652,0
41,-0.10183471,-0.679916,-0.5000362,0.77859145,-0.06251344,-0.63332534,0.7255848,-0.31777182,-0.58598536,-0.3658567,0.34647298,-0.34251016,-0.8154383,0.11008416,0.7086158,0.2245925,-0.31915736,-0.2844125,0.099372804,0.49600175,0.2537436,0.87084454,0.23705748,0.53980124,0.61351496,0.39574027,0.613526,-0.46600127,-0.37483653,-0.10231212,0
42,-0.08897066,0.4295141,-0.15143546,-0.029834226,-0.10301396,0.21815197,-0.16779971,0.26854938,0.28003025,0.2769586,-0.31410024,0.62806535,0.25370035,-0.12941764,0.12507126,-0.50982416,0.13541779,0.5673093,-0.53496027,0.3256208,-0.010450214,-0.076220274,-0.21592447,-0.22107297,-0.38702422,-0.08218603,0.07573022,-0.43834203,0.0830386,0.27324802,0
43,0.12986965,-0.022455685,-0.258344,-0.02400364,-0.18532714,0.13048035,0.19278955,0.28721276,0.101802155,0.058331646,-0.19108167,0.48001346,0.1221816,0.21117845,-0.09888132,-0.15198816,0.29175633,0.2608847,-0.40822792,0.007346861,0.3967297,0.17704073,0.26761106,-0.06868783,-0.006177187,-0.16155104,0.2787143,-0.42028534,0.30245122,0.12426822,0
44,-0.12633452,0.45227206,-0.1025732,-0.04575415,-0.0487296,0.24312879,-0.20170242,0.23803402,0.33293146,0.32876322,-0.3626687,0.61488235,0.28392205,-0.16563249,0.11469025,-0.5218488,0.1101438,0.56433195,-0.5483816,0.32029068,-0.028642863,-0.101522535,-0.23010206,-0.23093164,-0.40012974,-0.14117791,0.03403093,-0.39434263,0.06457981,0.2955919,0
45,-0.56103754,-1.0,0.03470771,0.87288505,0.7218653,-0.6482817,0.7505675,-1.0,-0.2339738,0.041835353,-0.049951345,-1.0,-0.8609979,-0.1736924,0.68822384,0.5085876,-0.8068187,-0.8150388,0.2157442,0.339608,0.27813292,0.99590474,0.43274575,0.7721866,0.9999999,-0.32258424,0.3060444,0.18422052,-0.73366,0.008501098,0
46,0.0072126687,0.48096365,-0.07111101,-0.26076356,-0.107245415,0.42093745,-0.22734189,0.40631667,0.46124598,0.37261713,-0.4685735,0.7873102,0.49428326,-0.027034722,-0.17738108,-0.50555277,0.32568836,0.61001855,-0.64381945,0.08319293,0.14384718,-0.20575392,-0.06256613,-0.34497866,-0.441818,-0.31961977,0.009442046,-0.37459353,0.3190874,0.30820078,0
47,0.1420639,-0.14898638,-0.34969866,0.109045096,-0.23021546,-0.008436929,0.31269535,0.23525187,-0.05907488,-0.06413382,-0.057431683,0.37486947,-0.048203953,0.24257876,0.025239982,-0.079200074,0.23505335,0.18161307,-0.31848818,0.078697845,0.40276363,0.30872974,0.28634423,0.031862475,0.10300132,-0.016282424,0.37673765,-0.47623527,0.2294727,0.06439358,0
48,0.034163177,-0.15519899,-0.19736312,0.0762965,-0.043922253,0.04557822,0.2612762,0.11056713,0.08381991,0.07643087,-0.19755878,0.28076598,0.012892264,0.16115996,-0.022377469,-0.056964975,0.14996894,0.10828656,-0.33255154,0.02552504,0.3950374,0.2766567,0.3079693,0.037476856,0.13199937,-0.2240736,0.2675021,-0.31662434,0.17652959,0.11542478,0
49,-0.46080226,-0.08295342,0.1381433,0.29931498,0.48804817,-0.053883128,0.07814704,-0.41530287,0.282596,0.39892703,-0.405778,-0.13407028,-0.103439316,-0.3141766,0.3382881,-0.12883234,-0.38948748,-0.03785503,-0.26721978,0.32319984,0.022858232,0.27752188,-0.011343092,0.16671418,0.15004934,-0.42973286,-0.0056082904,0.016926318,-0.36117342,0.2566053,0
50,-0.21628068,-0.621961,-0.20158648,0.5663518,0.22749382,-0.40224227,0.5795102,-0.41505072,-0.22661665,-0.0670331,0.01391381,-0.3659845,-0.543966,0.032288052,0.43954057,0.23684883,-0.32832316,-0.3462063,-0.0072223544,0.26689088,0.32117808,0.71319616,0.34375095,0.45123816,0.59332263,-0.08495554,0.38461643,-0.17664954,-0.30687386,0.011195645,0
51,0.10538463,-0.18050799,-0.38693932,0.20884141,-0.23056763,-0.09784275,0.3459637,0.1765409,-0.14127785,-0.11026847,0.012089103,0.30336952,-0.1548356,0.20567687,0.15116668,-0.073697016,0.15644637,0.15704235,-0.26888353,0.17680106,0.34466234,0.36991376,0.23015256,0.088436745,0.13443603,0.08500257,0.4098025,-0.50376093,0.1323459,0.046108007,0
52,0.037410244,-0.6126336,-0.5153607,0.5952134,-0.17309003,-0.48386472,0.6890447,-0.12393992,-0.50432825,-0.3561992,0.28888857,-0.14111945,-0.6352271,0.23411602,0.48071134,0.20054501,-0.108345255,-0.19103584,0.0070447326,0.32788202,0.37697423,0.7658669,0.3389738,0.4215849,0.5327263,0.3137182,0.61172724,-0.50527877,-0.14547686,-0.09576197,0
53,-0.19369976,0.21589011,0.059069306,-0.05753854,0.18749058,0.250724,-0.09380609,0.042461995,0.43116617,0.4164512,-0.48755798,0.38038385,0.27514645,-0.135556,-0.02028611,-0.31567425,0.032374285,0.30067527,-0.49164855,0.12246278,0.13520898,-0.0069124997,0.01441811,-0.13041578,-0.16411388,-0.4523734,-0.019213423,-0.1587764,0.058307543,0.29356438,0
54,-0.01617027,-0.24161804,0.0578413,-0.11648923,0.21572036,0.23317803,0.2332488,0.012472615,0.3706593,0.296409,-0.47680372,0.2021532,0.22428772,0.1842444,-0.33799645,0.065863565,0.17800185,-0.05009213,-0.3913867,-0.2837198,0.57834136,0.20817365,0.5535965,0.005226381,0.23365086,-0.7066622,0.109588295,-0.030579329,0.29715288,0.17860563,0
55,-0.15758581,-0.42859355,-0.23747806,0.4628568,0.11017576,-0.30162874,0.45872012,-0.24953333,-0.1745171,-0.04576929,-0.006064132,-0.15321234,-0.41253075,0.030702256,0.38979417,0.095058665,-0.21346715,-0.1573157,-0.10105039,0.28785223,0.2674363,0.577078,0.23969215,0.3248202,0.40571055,-0.02631864,0.3607759,-0.27159745,-0.21413678,0.043728836,0
56,-0.1553526,-0.06872831,-0.21617806,0.30653274,0.023876578,-0.12574194,0.1999774,-0.06292432,-0.018956512,0.07421046,-0.10465026,0.14325017,-0.18239056,-0.067355156,0.3504108,-0.16843402,-0.11268604,0.14481081,-0.26239458,0.36455116,0.107041925,0.3250851,0.0030890107,0.119177304,0.07577787,0.003964752,0.25059238,-0.35579133,-0.14659162,0.13608827,0
57,-0.23938887,-0.59903646,-0.00021275878,0.36040097,0.39704707,-0.19959825,0.49432293,-0.42688522,0.04090055,0.13239911,-0.23196009,-0.33664668,-0.30697945,0.041496217,0.16008177,0.26911274,-0.26001325,-0.3895131,-0.10018602,0.025655668,0.44042036,0.59053767,0.49154085,0.36588082,0.5875945,-0.4618926,0.23650327,0.0218108,-0.17222407,0.0821786,0
58,-0.30511385,-0.10052839,0.022521257,0.23868679,0.31109163,-0.031257316,0.13557021,-0.2474131,0.2082065,0.28918487,-0.32867685,-0.001221776,-0.076550186,-0.1681751,0.2409186,-0.112818494,-0.22337669,0.015407026,-0.2851439,0.2453297,0.1293966,0.27980334,0.07577476,0.12766384,0.13901615,-0.34379178,0.08600618,-0.09975287,-0.19993252,0.21017633,0
59,-0.32102528,0.04021743,-0.22499722,0.4872026,0.07983999,-0.25334895,0.120484084,-0.19744705,-0.086846635,0.08883045,-0.039546654,0.05129291,-0.32496604,-0.27529785,0.66400343,-0.28881544,-0.3305531,0.20307577,-0.218587,0.66039526,-0.15538055,0.34082642,-0.28022575,0.16921033,-0.003575936,0.19500002,0.22162615,-0.3920848,-0.4183594,0.1645381,0
60,0.09540129,-0.3925045,-0.5872433,0.5235492,-0.32673705,-0.41131404,0.56172025,0.053903878,-0.4920239,-0.36226243,0.30897743,0.08609976,-0.534527,0.21681815,0.48954633,0.02879712,-0.005211942,0.03089074,-0.08055866,0.40869135,0.28062946,0.6336496,0.18051709,0.2967748,0.3183822,0.45054567,0.6059998,-0.6446299,-0.08099733,-0.0684199,0
61,0.023372017,0.5185812,-0.26851732,-0.07226361,-0.2868481,0.24105294,-0.1860936,0.44115028,0.21626665,0.19343212,-0.23642579,0.80003434,0.2879856,-0.060377553,0.108100094,-0.5836477,0.2639019,0.7023893,-0.5744197,0.34785053,-0.010963261,-0.12206161,-0.25847635,-0.28973308,-0.4906274,0.06830749,0.13847134,-0.58662117,0.18382892,0.25311726,0
62,0.06438721,-0.020916909,-0.49738464,0.3278584,-0.34201485,-0.18988991,0.27026904,0.20937462,-0.25840965,-0.1743696,0.137483,0.36840022,-0.25099462,0.0940247,0.40095356,-0.23221327,0.08299471,0.31589037,-0.26215288,0.44277757,0.12808004,0.34996724,-0.03867495,0.076067865,-0.013828069,0.3764035,0.44338965,-0.6616908,-0.009722978,0.049861632,0
63,-0.44548222,0.10298854,-0.034648463,0.407764,0.28668875,-0.14603662,0.0073139966,-0.30534056,0.122174315,0.2843811,-0.23326981,0.0017603636,-0.19718528,-0.38662654,0.58546394,-0.31162915,-0.40471822,0.17410801,-0.2709085,0.59986234,-0.18771374,0.24887075,-0.29178327,0.13142863,-0.033547178,-0.059392482,0.06683968,-0.21366864,-0.4581365,0.24474055,0
64,-0.17067683,0.20393026,-0.07839038,0.07253273,0.066587985,0.12111132,-0.03795919,0.06073787,0.25395226,0.2816398,-0.32375446,0.3711334,0.12385721,-0.13527925,0.1573373,-0.33887324,-0.002853468,0.33502853,-0.43345225,0.27731514,0.060764313,0.07075566,-0.080533564,-0.078752205,-0.16453165,-0.20089932,0.08118793,-0.29553643,-0.020966038,0.2457526,0
65,0.09205583,-0.054513462,-0.3296861,0.11586153,-0.21247715,0.003169153,0.23795211,0.22642468,-0.02739875,-0.020863935,-0.07828133,0.40081263,-0.02857659,0.16642746,0.08349605,-0.1555638,0.19507824,0.24536869,-0.34168386,0.15494606,0.31063837,0.25929946,0.17799655,0.0037343465,0.023801848,0.008854657,0.33578324,-0.48225972,0.17447284,0.094921686,0
66,-0.20561625,-0.30496973,-0.2702309,0.5161541,0.07581024,-0.3324156,0.3815618,-0.24198574,-0.20299262,-0.045220345,0.032441944,-0.110984206,-0.44009957,-0.062381566,0.5285244,-0.017006814,-0.26871502,-0.053069785,-0.112459436,0.44421515,0.12154423,0.5385419,0.06243217,0.30260074,0.2962051,0.108614296,0.34916228,-0.33984163,-0.30679363,0.064150736,0
67,-0.074039996,0.66879845,-0.51690406,0.2770952,-0.47522217,-0.058588028,-0.21061271,0.40246302,-0.12286842,-0.008568019,0.0890865,0.77233565,-0.050886653,-0.25626934,0.680085,-0.78485143,0.040494964,0.8799964,-0.46954763,0.89008427,-0.40004343,-0.026128829,-0.71872556,-0.20117953,-0.6314652,0.6849514,0.26909834,-0.8803143,-0.1709624,0.21209797,0
68,-0.44565052,0.22877443,0.309316,-0.024990723,0.5293688,0.27527234,-0.19726402,-0.23624772,0.63160205,0.65059847,-0.68823904,0.1640422,0.30164418,-0.35469764,0.03664002,-0.3128363,-0.21004829,0.18309088,-0.48602086,0.15495512,0.020343155,-0.03761536,-0.055239797,-0.08626139,-0.12807249,-0.7209563,-0.20760971,0.09874761,-0.15114133,0.38531116,0
69,0.31417775,-0.59381783,-0.62693596,0.36350617,-0.42585573,-0.3219224,0.7242659,0.2014597,-0.49190396,-0.4469071,0.29854584,0.15208918,-0.442333,0.4978691,0.1575436,0.21692783,0.2440084,-0.08046575,-0.09015593,0.0726388,0.61541545,0.68124235,0.54719865,0.2841627,0.47284883,0.28899145,0.6954582,-0.63196623,0.22710116,-0.13616574,0
